# form	pos	lemma	sense	freq
ཉི་དཀྱིལ				90
ཉི་དག				31
ཉི་དགའ				8
ཉི་དྲོད				8
ཉི་དྲོས				25
ཉི་དྷྲུ				6
ཉི་ནུབ				64
ཉི་ཕྱེད				39
ཉི་བར				1
ཉི་བུ				8
ཉི་བུལ				1
ཉི་མ				22826
ཉི་མ་གུང་པ				21
ཉི་མ་དགེ་བ				1
ཉི་མ་བྱང་བགྲོད				16
ཉི་མ་རྡོ་རྗེ				34
ཉི་མ་རྣམ་དག				1
ཉི་མ་སེངྒེ				3
ཉི་མ་སྔ་དྲོ				17
ཉི་མདངས				1
ཉི་མའི་དབང་པོ				1
ཉི་མྱུར				13
ཉི་ཚེ་བ				395
ཉི་ཚོད				18
ཉི་ཟེར				986
ཉི་ཟླ				5325
ཉི་ཟླ་སྐར་གསུམ				14
ཉི་འཁོར				4
ཉི་འཆར				6
ཉི་འདེ				2
ཉི་འཛིན				16
ཉི་འོག				333
ཉི་འོད				597
ཉི་རྐང				22
ཉི་རྒས				6
ཉི་རྡུལ				36
ཉི་ལོག				2
ཉི་ལྡོག				18
ཉི་ཤར				161
ཉི་ཤུ				18356
ཉི་སྐར				24
ཉི་སྐྱེས				13
ཉི་སྒྱུ				1
ཉི་སྒྲོལ་བྱེད				5
ཉིང				177
ཉིང་ཁུ				524
ཉིང་གཡོག				11
ཉིང་ཏོར				2
ཉིང་དགོས				296
ཉིང་བྲན				5
ཉིང་མཚམས				1440
ཉིང་མཚམས་སྦྱར་བ				4
ཉིང་འཁྲུལ				205
ཉིང་ལག				878
ཉིང་ཤ				38
ཉིང་སྤྲུལ				35
ཉིང་སློབ				30
ཉིད				381810
ཉིད་ཅག				6
ཉིན				9921
ཉིན་གང				1
ཉིན་གུང				159
ཉིན་ཆས				1
ཉིན་དཀར				2
ཉིན་དགུང				4
ཉིན་པ				1
ཉིན་ཕྱེད				270
ཉིན་ཕྱོགས				3
ཉིན་བཞིན				48
ཉིན་བྱེད				652
ཉིན་མཚན				3828
ཉིན་མེད་མཚན་མེད				3
ཉིན་མོ				2054
ཉིན་མོ་བདེ་ལེགས				35
ཉིན་མོ་ལོང་བ				1
ཉིན་ཚད				10
ཉིན་ཞག				3972
ཉིན་ཟླ				4
ཉིན་འཁོར				3
ཉིན་འཁྱོངས				1
ཉིན་རི				4
ཉིན་ལམ				34
ཉིན་ལས				3
ཉིན་ལུང				1
ཉིན་ལོ				11
ཉིན་ཤས				8
ཉིན་སྐར				86
ཉིན་སྲིབ				15
ཉིན་སྲིབས				1
ཉིལ				156
ཉིལ་ཉིལ				6
ཉིལ་བ				50
ཉིལ་ལེ་བ				9
ཉིས				7028
ཉིས་བརྩེགས				1
ཉིས་འགྱུར				8
ཉིས་ལེན				1
ཉིས་ལྡབ				1
ཉིས་ཤད				1
ཉུག				38
ཉུག་ཉུག				29
ཉུག་བྱེད				3
ཉུག་རུམ་པ				12
ཉུགས				4
ཉུགས་པ				6
ཉུང				3454
ཉུང་ངུ				659
ཉུང་ཉུང				3
ཉུང་བ				1202
ཉུང་མ				10
ཉུང་མཐའ				23
ཉུང་ཤས				89
ཉུང་ཤོས				46
ཉུངས				23
ཉུངས་དཀར				109
ཉུངས་པ				3
ཉུངས་མ				11
ཉུལ				405
ཉུལ་བ				80
ཉུལ་བྱེད				3
ཉུལ་མ				8
ཉེ				1200
ཉེ་གནས				2209
ཉེ་གཡོག				14
ཉེ་གྲོགས				5
ཉེ་ཆར				53
ཉེ་ཉོན				372
ཉེ་ཐག				2
ཉེ་དགའ				608
ཉེ་དགའ་བོ				106
ཉེ་དབང				258
ཉེ་དབང་སོ་གཉིས				2
ཉེ་དུ				1926
ཉེ་དུས				89
ཉེ་དྲུང				42
ཉེ་པོ				2
ཉེ་བ				3820
ཉེ་བར				81
ཉེ་མགོན				9
ཉེ་ཚན				14
ཉེ་ཚིག				43
ཉེ་ཞོ				69
ཉེ་འཁོན				14
ཉེ་འཁོར				1696
ཉེ་འགྲམ				529
ཉེ་འདབས				550
ཉེ་འབྱེད				26
ཉེ་འབྲེལ				239
ཉེ་རིགས				2
ཉེ་རིང				1326
ཉེ་རེག				198
ཉེ་རྒྱུད				32
ཉེ་ལམ				461
ཉེ་ལོ				9
ཉེ་ལོགས				358
ཉེ་ཤིང				22
ཉེ་ཤོས				12
ཉེ་ས				3
ཉེ་སྐོར				118
ཉེ་སྙིང				730
ཉེ་སྡེ				119
ཉེ་སྤུན				2
ཉེ་སྦས				28
ཉེ་སྲས				44
ཉེ་སྲས་བརྒྱད				3
ཉེག				9
ཉེང				2
ཉེད				167
ཉེད་པ				109
ཉེན				1865
ཉེན་ཀ				3
ཉེན་ཀོར				123
ཉེན་ཁ				14
ཉེའུ				73
ཉེའུ་གྱི				2
ཉེའུ་ཆུང				5
ཉེར				16150
ཉེར་གཅིག				5
ཉེར་གཉིས				10
ཉེར་གནས				80
ཉེར་གསུམ				13
ཉེར་ཉེར				1
ཉེར་ཐོབ				72
ཉེར་དགུ				78
ཉེར་དྲུག				78
ཉེར་བདུན				18
ཉེར་བཞི				5
ཉེར་བརྒྱད				15
ཉེར་བསྡོགས				1670
ཉེར་མཁོ				338
ཉེར་ཞི				5
ཉེར་འགྱུར				1
ཉེར་འཚེ				420
ཉེར་འཛིན				13
ཉེར་ལེན				1476
ཉེར་ལེན་རྒྱུ				1
ཉེར་ལྔ				18
ཉེར་སྒྱུར				19
ཉེར་སྤྱད				59
ཉེར་སྤྱོད				975
ཉེར་སྦས				111
ཉེལ་བ				1
ཉེས				14282
ཉེས་ཅན				100
ཉེས་ཆ				39
ཉེས་ཆད				8
ཉེས་དམིགས				3355
ཉེས་དུས				4
ཉེས་པ				23749
ཉེས་པ་བཤགས་པ				5
ཉེས་བཤད				110
ཉེས་བྱས				445
ཉེས་མེད				634
ཉེས་ལས				17
ཉེས་ལྟུང				1483
ཉེས་སྐྱོན				156
ཉེས་སྤྱད				128
ཉེས་སྤྱོད				882
ཉོ				292
ཉོ་ཆ				2
ཉོ་བ				140
ཉོ་ཚོང				258
ཉོག				115
ཉོག་པོ				5
ཉོད་པ				8
ཉོན				47270
ཉོན་མོངས				17456
ཉོན་མོངས་ཅན				817
ཉོན་མོངས་ཆེན་པོ				18
ཉོན་མོངས་པ				4353
ཉོན་ཡིད				268
ཉོན་སྒྲིབ				920
ཉོབ				15
ཉོར				28
ཉོལ				135
ཉོས				456
ཉོས་པ				38
ཉྭ				108
ཉྭ་བཞི				2
ཉྭ་ལོག				10
ཉྭ་ཤ				5
ཉྭ་སུལ				21
ཊ་སྡེ				17
ཊཱི་ཀཱ				31
ཊཱིཀ				347
ཊཱིཀ་ཆེན				82
ཌ་མ་རུ				182
ཌ་རུ				4
ཌཀྐི				8
ཌཱ				16
ཌཱ་ཀི				2049
ཌཱ་དྲིལ				409
ཌཱ་མ་རུ་ཀ				3
ཌཱི				23
ཌོམྦྷི་པ				20
ཎཱ				71
ཏ				6851
ཏ་ཀི				1
ཏ་ཐ་ཏཱ				2
ཏ་ཐཱ				68
ཏ་ཐཱ་ག་ཏ				44
ཏ་དབེན				10
ཏ་དཱ				2
ཏ་ནུ				9
ཏ་ཟིག				7
ཏ་ལ				257
ཏ་ལམ				1
ཏ་ལི				32
ཏ་ལེ				5
ཏ་སྡེ				20
ཏ་ཧུང				1
ཏག				21
ཏག་ཏག				3
ཏང				446
ཏཏྟྭཾ				2
ཏན་ཅན				1
ཏན་ཏན				3
ཏནྟུ				4
ཏབ				2
ཏབ་ཏོབ				19
ཏམ				794
ཏམྦུ་ར				20
ཏར				24
ཏརྐ་སྡེ་ལྔ				3
ཏལ				61
ཏལ་བ				1
ཏལ་མ				4
ཏལ་སྦྱིན				1
ཏཱ་ཏཱ				2
ཏཱ་མིང				1
ཏཱ་ཡི				10
ཏཱ་ར				122
ཏཱ་རཱ				3
ཏཱ་རི				5
ཏཱ་རེ				189
ཏཱ་ལ				14
ཏཱ་ལཱི				3
ཏི				835
ཏི་ཀ				56
ཏི་ཀུན				2
ཏི་ཀྲ				9
ཏི་ཏི				38
ཏི་ཏི་རི				1
ཏི་ཏྲིག				13
ཏི་ཐི				2
ཏི་ནི				2
ཏི་ཕུ				14
ཏི་ཕུ་པ				10
ཏི་མི				25
ཏི་ཙ				10
ཏི་ཚ				14
ཏི་ལ				160
ཏི་ལི				112
ཏི་ལོ				46
ཏི་ཤན				1
ཏི་ཤྲི				33
ཏི་ཤྲི་ཀུན་དགའ་བློ་གྲོས				3
ཏི་ས				28
ཏི་སེ				489
ཏིཀྟ				1
ཏིཀྵྞ				5
ཏིག				581
ཏིག་གུ				1
ཏིག་ཏ				95
ཏིག་ཏིག				50
ཏིག་པོ				5
ཏིང				607
ཏིང་ཁྲོལ				1
ཏིང་ངེ				355
ཏིང་ངེ་འཛིན				49869
ཏིང་ངེ་འཛིན་གསུམ				4
ཏིང་ཏིང				1
ཏིང་ཏིང་ཤགས				17
ཏིང་ཕོར				39
ཏིང་མུར				3
ཏིང་འཛིན				10171
ཏིང་འཛིན་སེམས་དཔའ				16
ཏིང་ལོ				320
ཏིང་ཤགས				42
ཏིབ				7
ཏིལ				4284
ཏིལ་དཀར				13
ཏིལ་ནག				39
ཏིལ་བཅས				4
ཏིལ་མར				281
ཏིལ་འབྲུ				35
ཏིལ་རྡུང				4
ཏིལ་སྐྱེས				1
ཏིལ་སྦྱང				8
ཏིལླི་པ				143
ཏིཥྛ				1109
ཏིས				83
ཏུ				618229
ཏུ་རུ་ཀ				6
ཏུ་རུ་ཁ				1
ཏུག				92
ཏུག་ཏུག				39
ཏུག་རིང				4
ཏུར་ཏུར				6
ཏུར་རེ				8
ཏེ				283622
ཏེ་ཏེ				15
ཏེ་པ				77
ཏེ་མ				10
ཏེ་ཙེ				2
ཏེ་ཛ་ནཾ				1
ཏེ་ཛོ				1
ཏེ་ལོ				79
ཏེ་ལོའི་ཤ				2
ཏེ་སེ				4
ཏེལ་པ				15
ཏཻ་ལོ་པ				3
ཏོ				4220
ཏོག				2793
ཏོག་ཏོག				1
ཏོག་ཙེ				129
ཏོག་རྩེ				2
ཏོང				65
ཏོང་ཁུན				1
ཏོང་ཏོང				4
ཏོལ				76
ཏཾ་བུ་ར				1
ཏྭ				40
ཏྭ་ཙ				1
ཏྭཏ				7
ཏྲ				1655
ཏྲ་ཡ				13
ཏྲ་ཡི				1
ཏྲི				435
ཏྲི་དྷཱ				3
ཏྲི་ཤཱུ་ལཾ				1
ཏྲི་ཤུ་ལ				4
ཏྲེ་ཏྲེ་ཧོ				7
ཏྲེ་བོ				36
ཏྲེ་མ				12
ཏྲེ་མ་བུ་ག				1
ཏྲེམ				1
ཏྲེམ་ནག				1
ཏྲོན				38
ཐ				18106
ཐ་ག་པ				265
ཐ་གི				8
ཐ་གུ				60
ཐ་གྲུ				69
ཐ་ཆད				208
ཐ་ཆུང				394
ཐ་དད				21918
ཐ་དད་པ				4284
ཐ་ན				32
ཐ་བ				328
ཐ་མ				14191
ཐ་མལ་པ				1202
ཐ་མལ་བ				49
ཐ་ཚིག				1593
ཐ་ར་ར				2
ཐ་རམ				22
ཐ་རྒོད				30
ཐ་ཤལ་བ				36
ཐ་སྐར				332
ཐ་སྐོར				3
ཐ་སྙད				25684
ཐ་སྙད་གྲུབ་པ				36
ཐ་སྙད་པ				55
ཐ་སྙད་བཏགས་པ				2
ཐ་སྙད་བཤད་པ				10
ཐ་སྙད་བྱེད་པ				294
ཐག				21925
ཐག་གཅོད				5
ཐག་གུ				10
ཐག་གྲུ				1
ཐག་ཉེ་བ				3
ཐག་ཐག				2
ཐག་ཐུག				2
ཐག་པ				4429
ཐག་རིང་ཐུང				3
ཐག་རིང་པོ				65
ཐག་རྒྱ				2
ཐག་རྒྱང				1
ཐགས				1157
ཐགས་མ				2
ཐགས་མཁན				29
ཐགས་ར				1
ཐང				6261
ཐང་ཀ				65
ཐང་ཀུན				4
ཐང་ཁྲག				1
ཐང་ཁྲོམ				13
ཐང་ག				4
ཐང་གཅིག				5
ཐང་གཞི				1
ཐང་ཆད				1
ཐང་ཆུ				14
ཐང་ཆེན				23
ཐང་ཆོད་པ				1
ཐང་ཐུང				1
ཐང་དཀར				7
ཐང་དབྱེ				1
ཐང་པོ				10
ཐང་པོ་ཆེ				8
ཐང་ཕྲོམ				13
ཐང་མ				7
ཐང་ཡིག				14
ཐང་ལྷ				32
ཐང་ལྷོད				53
ཐང་ཤ				1
ཐང་ཤད				2
ཐང་ཤིང				158
ཐང་སྐུ				151
ཐང་སྒྲོན				1
ཐང་སྟོང				41
ཐང་སྟོང་རྒྱལ་པོ				48
ཐང་སྨན				2
ཐད				5845
ཐད་ཀ				74
ཐད་དྲང				2
ཐད་སོ				14
ཐན				219
ཐན་ཀོར				27
ཐན་ཐུན				12
ཐན་པ				147
ཐན་བྱུང				1
ཐན་ལྟས				99
ཐན་སྐད				6
ཐན་སྐོར				2
ཐན་སྤྲིན				3
ཐབ་ཀ				19
ཐབ་ཀ་བ				1
ཐབ་ཁ				9
ཐབ་ཁང				3
ཐབ་ཁུང				1425
ཐབ་གཞོབ				29
ཐབ་གཡོག				1
ཐབ་གསུར				2
ཐབ་ཆས				7
ཐབ་ཐིབ				1
ཐབ་བསུ				20
ཐབ་ཚང				9
ཐབ་འཛིན་པ				1
ཐབ་རྡོ				2
ཐབ་ལ				25
ཐབ་ལས				12
ཐབ་ལྷ				18
ཐབ་ཤོར				5
ཐབ་སྐྱེལ				9
ཐབ་སྣོད				6
ཐབས				58614
ཐབས་ཆེ་བ				1
ཐབས་བྲལ				2
ཐབས་མཁས				191
ཐབས་མང་བ				18
ཐབས་མེད				21
ཐབས་ཚུལ				190
ཐབས་ཟད				2
ཐབས་ཟླ				3
ཐབས་འཕྲུལ				3
ཐབས་རྒྱུད				69
ཐབས་ལམ				1232
ཐབས་ལྔ				1
ཐབས་ཤེས				4513
ཐབས་ཤེས་བདག་ཉིད				1
ཐམ་ཀ				4
ཐམ་ག				9
ཐམ་ཐམ				7
ཐམ་ཐོམ				6
ཐམ་པ				619
ཐམ་ཕྲན				8
ཐམ་ལག				1
ཐམས				2754
ཐམས་ཅད				447936
ཐམས་ཅད་ཡོད་སྨྲ				6
ཐམས་ཅད་སྐྱོབ				149
ཐམས་ཅད་སྒྲོལ				340
ཐར				2790
ཐར་ཆགས				16
ཐར་ཐར				6
ཐར་ཐོར				21
ཐར་ནུ				102
ཐར་པ				15994
ཐར་པའི་ལམ				1
ཐར་མ				12
ཐར་མདོ				2
ཐར་ལམ				886
ཐར་ལོ་ཉི་མ་རྒྱལ་མཚན				1
ཐར་ས				42
ཐལ				11676
ཐལ་ཀ				4
ཐལ་ཀ་རྡོ་རྗེ				5
ཐལ་ཀར				12
ཐལ་གོང				48
ཐལ་ངག				70
ཐལ་ཆ				1
ཐལ་ཆུ				14
ཐལ་ཆེན				439
ཐལ་ཏྲེས				2
ཐལ་ཐལ				9
ཐལ་ཕྱགས				5
ཐལ་བ				9408
ཐལ་བ་པ				28
ཐལ་བ་ལྔ				1
ཐལ་བྱུང				25
ཐལ་མ				15
ཐལ་མདོག				5
ཐལ་མོ				8701
ཐལ་ཚན				51
ཐལ་ཞག				8
ཐལ་འགྱུར				3217
ཐལ་འགྱུར་གཉིས				19
ཐལ་འགྱུར་པ				16
ཐལ་འགྱུར་བ				211
ཐལ་རང				277
ཐལ་རྡུལ				7
ཐལ་རླུང				7
ཐལ་ལེ				37
ཐལ་ལེ་བ				8
ཐལ་ལྕག				105
ཐལ་སྐད				1
ཐལ་སྐྱོ				10
ཐལ་སྦྱར				118
ཐལ་སྨན				9
ཐི་གུ				32
ཐི་བ				37
ཐི་ར				5
ཐིག				4074
ཐིག་གདབ་པ				144
ཐིག་གུ				25
ཐིག་ནག				103
ཐིག་པ				151
ཐིག་པོ				14
ཐིག་བཏབ				5
ཐིག་མ				13
ཐིག་ཚད				20
ཐིག་ཚོན				406
ཐིག་རིས				2
ཐིག་རྩ				30
ཐིག་ལེ				20378
ཐིག་ལེ་གཉིས				4
ཐིག་ལེ་གྲུབ་པ				6
ཐིག་ལེ་ཅན				36
ཐིག་ལེ་དྲུག་པ				3
ཐིག་ལེ་བཞི				6
ཐིག་ལེ་ལྔ				2
ཐིག་ལེ་ལྔ་ཚོམ				4
ཐིག་ཤིང				10
ཐིག་སྐུད				736
ཐིག་སྒྲོམ				1
ཐིགས				411
ཐིགས་པ				951
ཐིགས་ས				2
ཐིང				259
ཐིང་ཐིང				2
ཐིང་ཡུག				2
ཐིང་རིལ				7
ཐིང་ལི				1
ཐིངས				22
ཐིངས་པ				8
ཐིབ				142
ཐིབ་པ				11
ཐིབས་པོ				225
ཐིབས་སེ				31
ཐིམ				4056
ཐིམ་པ				2627
ཐིམ་བུ				12
ཐིམ་རིམ				196
ཐིའུ				7
ཐུ				252
ཐུ་པོ				2
ཐུ་བ				258
ཐུ་བོ				625
ཐུ་མི				2
ཐུ་མེད				3
ཐུ་མོ				25
ཐུ་རུ				3
ཐུ་རེ				2
ཐུ་ལུ				66
ཐུ་ལུ་ལུ				9
ཐུ་ལུད				1
ཐུ་ལུམ				117
ཐུག				19693
ཐུག་ཆོམ				11
ཐུག་ཐུབ				21
ཐུག་དར				1
ཐུག་ནག				1
ཐུག་པ				5053
ཐུག་མཚམས				1
ཐུག་མེད				472
ཐུག་འཕྲད				9
ཐུག་འབྲས				4
ཐུག་ཡས				3
ཐུག་རྔ				5
ཐུག་སྡོར				1
ཐུགས				68634
ཐུགས་ཀ				601
ཐུགས་ཁུར				44
ཐུགས་ཁྲལ				69
ཐུགས་གཉེར				33
ཐུགས་གཡེང				3
ཐུགས་ཆུད				53
ཐུགས་དགོངས				2027
ཐུགས་དམ				20600
ཐུགས་ཕམ				1
ཐུགས་བག				1
ཐུགས་བདེན				11
ཐུགས་བཞེད				120
ཐུགས་བསམ				89
ཐུགས་བསྐྱེད				23
ཐུགས་བྲེལ				31
ཐུགས་མཁྱེན				21
ཐུགས་མཉེས				1
ཐུགས་མད				18
ཐུགས་འཁྲུགས				1
ཐུགས་འགན				3
ཐུགས་འདུན				168
ཐུགས་རིག				8
ཐུགས་རྒྱལ				41
ཐུགས་རྒྱུད				2494
ཐུགས་རྗེ				15414
ཐུགས་རྗེ་ཆེན་པོ				971
ཐུགས་རྗེའི་ལྕགས་ཀྱུ				12
ཐུགས་རྟེན				181
ཐུགས་རྡོ་རྗེ				118
ཐུགས་ལས				736
ཐུགས་ལྔ				2
ཐུགས་སྤྲོ				15
ཐུགས་སྨོན				26
ཐུགས་སྲས				715
