# form	pos	lemma	sense	freq
དད་སེམས				10
དན				535
དན་ཁྲ				1
དན་གྲོགས				4
དན་ཏ				6
དན་ཏིག				16
དན་ད				2
དན་རོག				17
དན་རྟགས				12
དཔག				27269
དཔག་པ				2449
དཔག་བསམ				1438
དཔག་མེད				8867
དཔག་ཚད				6932
དཔག་ཡས				492
དཔགས་པ				23
དཔང་པོ				678
དཔང་འཛུགས				1
དཔང་རྒྱ				36
དཔངས				1027
དཔངས་བསྟོད				24
དཔངས་ཞེང				1
དཔའ				5145
དཔའ་ཁ				3
དཔའ་གཏུམ				19
དཔའ་ངར				4
དཔའ་ཐུལ				4
དཔའ་དམ				1
དཔའ་དར				7
དཔའ་བ				792
དཔའ་བརྟུལ				23
དཔའ་བོ				12831
དཔའ་མཛངས				11
དཔའ་མོ				1446
དཔའ་ཞུམ				8
དཔའ་རྒོད				7
དཔའ་རྩལ				65
དཔའ་ལུང				1
དཔའ་སྐད				1
དཔའ་སྙིང				3
དཔའ་སྟོབས				26
དཔར				41
དཔལ				23203
དཔལ་ཁང				16
དཔལ་ཁྱིམ				3
དཔལ་གཏེར				4
དཔལ་གདོང				50
དཔལ་གཡང				40
དཔལ་དགའ				8
དཔལ་བེའུ				303
དཔལ་མགོན				735
དཔལ་མགྲིན				19
དཔལ་མཛེས				2
དཔལ་མིན				5
དཔལ་མོ				438
དཔལ་འབར				1179
དཔལ་འབྱོར				1993
དཔལ་ཡུལ				67
དཔལ་ཡོན				229
དཔལ་ལྡན				11775
དཔལ་ལྷ				118
དཔལ་སྒང				3
དཔལ་སྟུག				29
དཔུང				9610
དཔུང་གཉེན				948
དཔུང་གྲོགས				48
དཔུང་དམག				1
དཔུང་པ				1678
དཔུང་པོ				2
དཔུང་མགོ				55
དཔུང་ཚིགས				5
དཔུང་ཚོགས				573
དཔུང་འཇུག				1
དཔུང་རྒྱན				430
དཔུང་སྟོབས				3
དཔུང་སྡེ				2
དཔུར				7
དཔེ				17839
དཔེ་ཁང				79
དཔེ་ཁྲི				1
དཔེ་གཞི				3
དཔེ་གསར				1
དཔེ་གོག				3
དཔེ་ཆ				438
དཔེ་ཆོས				33
དཔེ་ཉོག				2
དཔེ་ཐོ				6
དཔེ་དེབ				1
དཔེ་བཤད				2
དཔེ་མཁྱུད				114
དཔེ་མཛོད				11
དཔེ་མེད				152
དཔེ་ཙམ				11
དཔེ་ཟླ				90
དཔེ་འདྲ				2
དཔེ་ཡིག				4
དཔེ་རས				5
དཔེ་རིས				48
དཔེ་རུལ				4
དཔེ་སྐྲུན				16
དཔེ་སྒྲོམ				4
དཔེ་སྟོན				21
དཔེ་སྲོལ				5
དཔེན་པ				36
དཔེའུ་ཆུང				83
དཔེའུ་རིས				177
དཔོག				449
དཔོགས				47
དཔོང་ས				6
དཔོད་པ				4
དཔོན་གཡོག				498
དཔོན་ངན				4
དཔོན་དམག				10
དཔོན་པོ				305
དཔོན་བརྒྱུད				4
དཔོན་བློན				50
དཔོན་མོ				115
དཔོན་ཚང				19
དཔོན་འགོ				1
དཔོན་འབངས				1
དཔོན་རབས				1
དཔོན་རྒྱུད				2
དཔོན་སློབ				5257
དཔྱ				192
དཔྱ་ཐང				1
དཔྱ་བ				6
དཔྱང་ཐག				26
དཔྱང་བ				8
དཔྱངས་པ				84
དཔྱད				8652
དཔྱད་ཁྲ				6
དཔྱད་གཞི				64
དཔྱད་པ				4375
དཔྱད་འཇོག				21
དཔྱད་འབྲས				4
དཔྱད་ཡུལ				3
དཔྱད་སྒོམ				77
དཔྱལ				64
དཔྱས་པ				24
དཔྱས་མེད				2
དཔྱི				174
དཔྱི་མགོ				11
དཔྱི་མིག				13
དཔྱི་ཟུར				7
དཔྱིད				1585
དཔྱིད་ཀ				23
དཔྱིད་ཐིག				94
དཔྱིད་དཔལ				5
དཔྱིད་དུས				9
དཔྱིད་མཉམ				5
དཔྱིད་ཟླ				157
དཔྱིད་འབྲིང				33
དཔྱིད་རླུང				1
དཔྱིད་ས				3
དཔྱིས				506
དཔྱོངས				6
དཔྱོད				3071
དཔྱོད་པ				3414
དཔྱོད་ལྡན				319
དཔྱོས				2
དཔྲལ་གཡུ				3
དཔྲལ་བ				1435
དཔྲལ་རིས				4
དཔྲལ་རྩ				1
དབ་དིབ				4
དབགས་པ				1
དབང				224616
དབང་གྲལ				40
དབང་ཆ				5
དབང་ཆེན				1442
དབང་ཐང				792
དབང་ཐུལ				3
དབང་དོན				615
དབང་པོ				43406
དབང་ཕྱུག				16702
དབང་ཕྱོགས				36
དབང་བ				2379
དབང་བཙན				25
དབང་བསྡུ				3
དབང་བློན				1
དབང་མ				4
དབང་མངོན				346
དབང་མཆོག				856
དབང་མདོག				12
དབང་མེད				224
དབང་ཡོད				2
དབང་ཡོན				75
དབང་རིལ				2
དབང་རིས				4
དབང་རྟུལ				189
དབང་རྣོན				240
དབང་ལག				68
དབང་ལུང				439
དབང་ལྡན				1536
དབང་ཤེས				1665
དབང་སྔོན				11
དབད་པ				3
དབབ་པ				3966
དབའ				65
དབའ་ཀློང				27
དབའ་རླབས				157
དབར				55
དབལ				949
དབལ་ཚ་བ				1
དབལ་ལྡན				27
དབས				10
དབུ				15505
དབུ་ཁང				1
དབུ་གུར				1
དབུ་ཅན				104
དབུ་ཆུང				3
དབུ་ཆེན				8
དབུ་ཆོས				12
དབུ་ཐོད				63
དབུ་དཔངས				1
དབུ་དུམ				2
དབུ་ཕྲེང				2
དབུ་བ				279
དབུ་བླ				1
དབུ་མ				6440
དབུ་མ་པ				2911
དབུ་མཚམས				2
དབུ་མཛད				3
དབུ་མེད				11
དབུ་ཚད				80
དབུ་ཞྭ				215
དབུ་འཕང				417
དབུ་རུ				143
དབུ་རེག				5
དབུ་རྒྱན				3096
དབུ་རྩེ				133
དབུ་ལོ				94
དབུ་ལྕང				2
དབུ་སྐྲ				36
དབུ་སྙུང				10
དབུ་སྟོན				2
དབུག				102
དབུགས				11589
དབུགས་ཐག				2
དབུགས་དབྱུང				10
དབུགས་ཕྱུང				5
དབུགས་བྲལ				20
དབུགས་རིང				39
དབུགས་སྒང				3
དབུང				82
དབུབ་པ				40
དབུར་བ				2
དབུར་སྟོད				14
དབུལ་པོ				725
དབུལ་ཕོངས				191
དབུལ་བ				1994
དབུས				44120
དབུས་ཁང				1
དབུས་ཆུ				11
དབུས་པ				265
དབུས་ཕྲུག				3
དབུས་མ				281
དབུས་མོ				13
དབུས་འགྱུར				27
དབུས་རྭ				35
དབེན་ཁང				32
དབེན་གནས				650
དབེན་པ				4857
དབེན་ཕུག				4
དབེན་ས				32
དབོ				245
དབོ་བ				10
དབོ་ཟླ				7
དབོག				60
དབོན་པོ				640
དབོན་མོ				28
དབོན་ཞང				3
དབོན་སྲས				44
དབོལ་བ				1
དབོས་པ				2
དབྱངས				16996
དབྱངས་གསལ				198
དབྱངས་ཅན				1231
དབྱངས་པ				10
དབྱངས་བདག				1
དབྱངས་འཆར				33
དབྱངས་ཡིག				375
དབྱངས་ལྡན་མ				4
དབྱངས་སྒྲོག				49
དབྱངས་སྙན				174
དབྱར་ཀ				5
དབྱར་ཁ				13
དབྱར་ཁང				362
དབྱར་གནས				372
དབྱར་གཟིགས				1
དབྱར་གསུམ				12
དབྱར་གོས				12
དབྱར་ཆུ				6
དབྱར་ཐ་མ				1
དབྱར་ཕྱི་མ				80
དབྱར་མ				19
དབྱར་མཆོད				2
དབྱར་མཇལ				1
དབྱར་ཞྭ				2
དབྱར་ཟླ				291
དབྱར་འདབ				12
དབྱར་རྔ				19
དབྱར་ལམ				2
དབྱར་ས				3
དབྱར་སྒར				1
དབྱར་སྟོན				6
དབྱར་སྦྱོར				2
དབྱི				18
དབྱི་གུ				7
དབྱི་བ				38
དབྱི་མོ				8
དབྱི་མོང				20
དབྱིག				967
དབྱིག་གཉེན				1515
དབྱིག་གུ				18
དབྱིག་དུག				106
དབྱིག་པ				194
དབྱིག་བཤེས				139
དབྱིག་མཆོག				6
དབྱིག་མོ				1
དབྱིག་འཛིན				58
དབྱིག་ལྡན				33
དབྱིངས				39324
དབྱིངས་ས				8
དབྱིབ་མོ				9
དབྱིབས				9172
དབྱིབས་གཟུགས				12
དབྱུ་གུ				321
དབྱུག				118
དབྱུག་པ				2142
དབྱུག་བཅོས				13
དབྱུག་ཟླ				5
དབྱུགས				46
དབྱུགས་པ				15
དབྱུང་བ				2318
དབྱེ				9960
དབྱེ་གཞི				350
དབྱེ་ཐང				13
དབྱེ་བ				23493
དབྱེ་བསལ				101
དབྱེ་བྲལ				2
དབྱེ་མཚམས				1
དབྱེ་ཚོང				2
དབྱེན				2351
དབྱེན་བཅོས				2
དབྱེན་འབྱེད				1
དབྱེས				163
དབྲ				7
དབྲག				19
དབྲལ་བ				50
དབྲི་བ				290
དབྲེ				5
དབྲོག				149
དམ་ཁ				44
དམ་ག				7
དམ་ཅན				5090
དམ་ཆོས				5602
དམ་ཉམས				1914
དམ་ཐིག				2
དམ་དུམ				52
དམ་དོག				13
དམ་དོན				9
དམ་པ				33688
དམ་པོ				272
དམ་ཕྲུག				1
དམ་བཅའ				7596
དམ་བསྒྲགས				14
དམ་བེ				2
དམ་མོ				2
དམ་ཚིག				43516
དམ་འགལ				15
དམ་འདོགས				5
དམ་ཡེ				164
དམ་རྒྱ				237
དམ་རྫས				4686
དམ་ལྡན				356
དམ་ལྷོད				21
དམ་སེལ				120
དམ་སྲི				776
དམག				9029
དམག་ཁྲལ				2
དམག་ཁྲིམས				2
དམག་དཔོན				1085
དམག་ཚོགས				425
དམག་ཟོར				5
དམག་འཁྲུག				1
དམག་ལས				1
དམག་སྒར				1
དམངས				395
དམངས་མ				3
དམངས་མོ				26
དམངས་རིགས				442
དམན་ཆུང				3
དམན་པ				4248
དམན་མ				48
དམན་མོ				57
དམའ་བ				831
དམའ་འབེབས				14
དམའ་འབྱིན				2
དམའ་ས				16
དམའ་སེམས				1
དམར་ཁྲ				20
དམར་ཁྲིད				367
དམར་གཏོར				304
དམར་གསུར				20
དམར་ངོ				1
དམར་ཐབ				6
དམར་ཐིག				2
དམར་ཐོར				1
དམར་དྲི				2
དམར་ནག				2832
དམར་པོ				14903
དམར་པོ་རི				5
དམར་ཕྱོགས				110
དམར་ཕྲུག				4
དམར་བ				1178
དམར་བཤལ				65
དམར་མཆན				1
དམར་མཆོད				6
དམར་མདངས				34
དམར་མོ				3024
དམར་ཟལ				11
དམར་ཟས				3
དམར་འགྱེད				53
དམར་རེངས				14
དམར་རྗེན				1
དམར་རྫ་སྒང				1
དམར་ལྗང				101
དམར་སེང				22
དམར་སེར				1285
དམར་སྐྱ				230
དམར་སྟོན				85
དམར་སྨུག				134
དམས་པ				6
དམིག				13
དམིག་པ				20
དམིག་བུ				1
དམིགས་པ				38668
དམིགས་བསལ				2330
དམིགས་མེད				1878
དམིགས་ཡུལ				1181
དམིགས་རྐྱེན				1134
དམིགས་རྟེན				586
དམིགས་རྣམ				256
དམིགས་སྒོ				87
དམུ				48
དམུ་ཆུ				149
དམུ་འོར				2
དམུ་རྒོད				207
དམུ་རྫིང				16
དམུན་པ				4
དམུལ་བ				1
དམུས་པ				7
དམུས་བྱུང				1
དམུས་ལོང				841
དམེ				221
དམེ་གྲིབ				26
དམེ་ཆུ				2
དམོད་ངན				16
དམོད་པ				1156
དམོད་མོ				207
དམོད་ཚིག				29
དམོད་ཟོར				23
དམོད་སྔགས				19
དམྱལ་གནས				22
དམྱལ་བ				7734
དམྱིག				1
དམྱུགས				5
དམྱུགས་པ				1
དར				15109
དར་ཁྲ				4
དར་གུད				14
དར་གོས				110
དར་ཅོག				15
དར་ཆ				14
དར་ཐོད				24
དར་དཀར				906
དར་དཔྱངས				564
དར་དིར				10
དར་པོ				13
དར་ཕོད				5
དར་བ				910
དར་བབ				78
དར་བུ				5
དར་མ				438
དར་མདོ				1
དར་ཙམ				1
དར་ཚགས				12
དར་ཟབ				887
དར་འཕན				27
དར་འཕྲུ				8
དར་འབོག				5
དར་ཡུག				94
དར་ཡོལ				16
དར་རས				142
དར་རྒན				3
དར་རྒུད				41
དར་རྒྱས				864
དར་ལག				9
དར་ལམ				35
དར་ལིང				4
དར་ལྕེ				13
དར་ལྕོག				11
དར་ཤ				7
དར་ཤམ				6
དར་ཤིང				5
དར་སོ				5
དར་སྐུད				73
དར་སྨན				4
དར་སྲི				13
དར་སྲིན				11
དར་སྲོལ				24
དལ				3287
དལ་ཁ				154
དལ་དག				4
དལ་བ				899
དལ་བར				1
དལ་བུ				124
དལ་མ				7
དལ་མོ				7
དལ་འགྲོ				26
དལ་འགྲོས				18
དལ་འབབ				43
དལ་འབྱོར				986
དལ་ཡམས				377
དལ་རྒྱུ				8
དལ་རྟེན				79
དལ་རླུང				3
དལ་སྤྱོད				1
དས་འཕུལ				4
དིག་པ				60
དིང				7
དིང་དིང				4
དིང་རི				81
དིང་སང				857
དིམ་པ				8
དིར་དིར				11
དུ་ཐལ				1
དུ་བ				4998
དུ་མ				16024
དུ་ཞག				36
དུ་ཞིག				4
དུ་ཡོད				1
དུག				21558
དུག་ཐབས				2
དུག་དབལ				8
དུག་པ				18
དུག་པོ				27
དུག་མདའ				65
དུག་མཚོན				38
དུག་འཇོམས				11
དུག་འཛིན				3
དུག་རོ				17
དུག་རྩྭ				1
དུག་རྫས				10
དུག་རླངས				85
དུག་ཤིང				31
དུག་ཤོག				12
དུག་སེལ				33
དུག་སྦྲུལ				733
དུག་སྨན				27
དུགས				156
དུགས་ཁང				1
དུང				9260
དུང་ཁང				240
དུང་ཁྲག				40
དུང་ཆེན				293
དུང་ཆོས				11
དུང་ཐལ				2
དུང་དམར				38
དུང་དུང				148
དུང་པ				238
དུང་ཕྱུར				560
དུང་ཕྲེང				3
དུང་བ				130
དུང་མཁན				25
དུང་མཆོག				1
དུང་འཁོར				5
དུང་འདྲ				2
དུང་འཕྱུར				2
དུང་འབུད				11
